3;1969;59.4;119.0
4;1969;77.5;122.0
5;1969;91.9;211.0
6;1969;75.5;235.0
7;1969;89.2;235.0
8;1969;75.0;183.0
9;1969;26.6;77.0
10;1969;31.9;75.0
11;1969;88.8;75.0
12;1969;25.9;57.0
1;1970;46.0;52.0
2;1970;130.1;69.0
3;1970;100.0;69.0
4;1970;87.7;188.0
5;1970;32.3;375.0
6;1970;33.2;345.0
7;1970;127.5;431.0
8;1970;62.7;351.0
9;1970;71.4;425.0
10;1970;100.1;455.0
11;1970;81.5;113.0
12;1970;53.2;195.83333333333331
1;1971;53.2;278.66666666666663
2;1971;42.1;361.5
3;1971;37.8;444.3333333333333
4;1971;34.1;527.1666666666666
5;1971;31.6;610.0
6;1971;124.0;500.0
7;1971;39.5;341.0
8;1971;74.1;244.0
9;1971;58.6;202.0
10;1971;31.5;145.0
11;1971;66.7;140.0
12;1971;52.7;51.0
1;1972;12.2;216.0
2;1972;10.4;94.0
3;1972;51.0;56.0
4;1972;56.6;91.0
5;1972;100.6;143.0
6;1972;118.2;162.0
7;1972;129.7;190.0
8;1972;102.5;146.0
9;1972;89.6;96.0
10;1972;18.5;72.0
11;1972;50.4;79.0
12;1972;17.1;61.0
1;1973;35.2;107.0
2;1973;67.0;63.0
3;1973;35.0;52.0
4;1973;88.8;93.0
5;1973;45.4;139.0
6;1973;16.0;121.0
7;1973;61.8;74.0
8;1973;29.2;108.0
9;1973;47.4;108.0
10;1973;73.1;100.0
11;1973;64.8;91.0
12;1973;89.8;89.0
1;1974;73.1;89.0
2;1974;35.9;67.0
3;1974;32.5;46.0
4;1974;29.5;95.0
5;1974;66.0;142.0
6;1974;102.8;258.0
7;1974;80.1;135.0
8;1974;61.5;117.0
9;1974;50.4;80.0
10;1974;110.2;79.0
11;1974;62.4;99.0
12;1974;159.8;37.0
1;1975;62.0;75.0
2;1975;17.1;585.0
3;1975;80.3;282.0
4;1975;68.5;213.0
5;1975;95.5;160.0
6;1975;61.2;153.0
7;1975;49.6;140.0
8;1975;58.9;75.0
9;1975;59.2;1418.0
10;1975;24.0;131.0
11;1975;60.6;60.0
12;1975;33.3;90.0
1;1976;154.9;49.0
2;1976;35.2;50.0
3;1976;19.4;165.0
4;1976;14.7;88.0
5;1976;59.9;154.0
6;1976;33.1;75.0
7;1976;44.9;74.0
8;1976;22.4;79.0
9;1976;57.9;72.0
10;1976;36.8;48.0
11;1976;71.4;56.0
12;1976;36.0;45.0
1;1977;70.3;44.83783783783784
2;1977;69.9;44.67567567567568
3;1977;37.1;44.513513513513516
4;1977;62.3;44.351351351351354
5;1977;48.2;44.189189189189186
6;1977;78.3;44.027027027027025
7;1977;34.9;43.86486486486486
8;1977;76.9;43.7027027027027
9;1977;37.7;43.54054054054054
10;1977;36.1;43.37837837837838
11;1977;107.5;43.21621621621622
12;1977;58.2;43.054054054054056
1;1978;38.5;42.891891891891895
2;1978;40.8;42.729729729729726
3;1978;101.8;42.567567567567565
4;1978;18.1;42.4054054054054
5;1978;137.1;42.24324324324324
6;1978;81.9;42.08108108108108
7;1978;74.9;41.91891891891892
8;1978;66.7;41.75675675675676
9;1978;100.3;41.5945945945946
10;1978;20.1;41.432432432432435
11;1978;19.5;41.270270270270274
12;1978;131.7;41.108108108108105
1;1979;41.8;40.945945945945944
2;1979;57.6;40.78378378378378
3;1979;80.1;40.62162162162162
4;1979;54.1;40.45945945945946
5;1979;100.9;40.2972972972973
6;1979;81.1;40.13513513513514
7;1979;101.6;39.972972972972975
8;1979;133.3;39.81081081081081
9;1979;47.2;39.648648648648646
10;1979;34.3;39.486486486486484
11;1979;56.3;39.32432432432432
12;1979;97.0;39.16216216216216
1;1980;37.2;39.0
2;1980;58.1;31.0
3;1980;37.7;22.0
4;1980;98.9;29.0
5;1980;32.6;68.0
6;1980;171.7;56.0
7;1980;136.3;53.0
8;1980;55.5;78.0
9;1980;66.2;41.0
10;1980;40.2;33.0
11;1980;71.8;37.0
12;1980;65.9;31.0
1;1981;98.0;29.0
2;1981;37.5;40.0
3;1981;133.6;42.0
4;1981;53.2;56.0
5;1981;83.8;107.0
6;1981;167.5;95.0
7;1981;42.6;53.0
8;1981;95.1;60.0
9;1981;64.3;37.0
10;1981;87.7;29.0
11;1981;91.1;27.0
12;1981;69.9;27.0
1;1982;77.8;19.0
2;1982;11.4;25.0
3;1982;65.0;32.0
4;1982;42.8;40.0
5;1982;72.5;36.0
6;1982;106.7;35.0
7;1982;17.4;27.0
8;1982;84.6;41.0
9;1982;22.6;32.0
10;1982;96.1;25.0
11;1982;49.5;22.0
12;1982;79.8;13.0
1;1983;105.3;17.0
2;1983;57.0;20.0
3;1983;75.9;24.0
4;1983;115.5;24.0
5;1983;117.5;33.0
6;1983;42.0;36.0
7;1983;33.7;51.0
8;1983;27.9;32.0
9;1983;51.3;26.0
10;1983;37.6;37.0
11;1983;65.4;17.0
12;1983;65.4;36.0
1;1984;113.7;16.0
2;1984;58.0;15.0
3;1984;27.2;15.0
4;1984;36.1;31.0
5;1984;218.7;35.0
6;1984;54.4;34.0
7;1984;86.7;33.0
8;1984;39.9;35.0
9;1984;99.0;26.0
10;1984;99.6;19.0
11;1984;44.2;12.0
12;1984;38.7;21.0
1;1985;77.7;31.0
2;1985;10.2;12.0
3;1985;57.3;24.0
4;1985;58.3;22.0
5;1985;30.5;20.0
6;1985;120.7;24.0
7;1985;76.6;30.0
8;1985;73.1;23.0
9;1985;65.8;19.0
10;1985;17.8;15.0
11;1985;55.7;12.0
12;1985;91.1;16.0
1;1986;114.9;10.0
2;1986;13.8;12.0
3;1986;89.7;25.0
4;1986;61.1;25.0
5;1986;55.1;29.0
6;1986;67.9;31.0
7;1986;57.3;23.0
8;1986;55.9;24.0
9;1986;49.2;12.0
10;1986;84.9;12.0
11;1986;37.5;19.0
12;1986;170.7;15.0
1;1987;95.3;11.0
2;1987;49.6;13.0
3;1987;92.1;28.0
4;1987;29.7;26.0
5;1987;65.5;32.0
6;1987;99.1;35.0
7;1987;57.3;38.0
8;1987;69.9;29.0
9;1987;158.2;20.0
10;1987;56.3;14.0
11;1987;103.2;13.0
12;1987;58.8;21.0
1;1988;85.4;9.0
2;1988;100.2;13.0
3;1988;108.3;15.0
4;1988;18.2;20.0
5;1988;16.6;25.0
6;1988;61.9;34.0
7;1988;102.7;27.0
8;1988;50.6;40.0
9;1988;111.9;19.0
10;1988;49.5;16.0
11;1988;67.2;10.0
12;1988;96.6;10.0
1;1989;16.1;15.0
2;1989;59.0;18.0
3;1989;79.9;17.0
4;1989;64.7;22.0
5;1989;7.8;30.0
6;1989;73.4;30.0
7;1989;60.5;32.0
8;1989;68.8;24.0
9;1989;78.5;22.0
10;1989;74.2;12.0
11;1989;25.3;9.0
12;1989;84.1;8.0
1;1990;52.7;9.0
2;1990;109.0;11.0
3;1990;44.5;15.0
4;1990;34.6;20.0
5;1990;15.0;23.0
6;1990;99.8;24.0
7;1990;25.8;18.0
8;1990;63.7;16.0
9;1990;94.8;19.0
10;1990;42.6;10.0
11;1990;116.1;14.4
12;1990;90.7;12.2
1;1991;74.8;7.0
2;1991;27.6;22.0
3;1991;32.9;11.0
4;1991;24.3;18.0
5;1991;29.6;15.0
6;1991;88.6;18.0
7;1991;65.8;21.0
8;1991;69.0;20.0
9;1991;53.1;12.0
10;1991;47.4;10.0
11;1991;131.3;9.0
12;1991;83.0;12.0
1;1992;44.2;9.0
2;1992;30.9;7.9
3;1992;105.8;9.5
4;1992;67.9;11.9
5;1992;27.3;12.8
6;1992;48.6;16.3
7;1992;60.0;22.1
8;1992;112.6;21.0
9;1992;45.9;14.0
10;1992;78.1;12.0
11;1992;86.2;10.0
12;1992;56.5;8.0
1;1993;152.7;8.1
2;1993;38.4;14.7
3;1993;10.3;13.8
4;1993;64.4;14.9
5;1993;68.9;22.4
6;1993;43.3;19.3
7;1993;122.5;18.8
8;1993;42.9;17.6
9;1993;130.0;13.3
10;1993;97.3;10.2
11;1993;29.9;10.6
12;1993;178.1;8.5
1;1994;115.4;8.2
2;1994;22.2;12.4
3;1994;119.9;12.1
4;1994;67.9;12.6
5;1994;70.7;16.5
6;1994;101.0;19.1
7;1994;33.0;19.2
8;1994;103.5;17.6
9;1994;107.6;16.8
10;1994;86.3;14.9
11;1994;73.1;10.0
12;1994;92.3;8.0
1;1995;125.8;8.7
2;1995;76.2;10.4
3;1995;74.4;11.0
4;1995;56.2;14.5
5;1995;72.4;19.3
6;1995;47.6;18.7
7;1995;52.9;20.4
8;1995;37.1;16.9
9;1995;98.2;16.7
10;1995;11.7;10.9
11;1995;28.1;10.4
12;1995;38.9;9.2
1;1996;12.0;12.9
2;1996;53.9;12.3
3;1996;10.7;21.2
4;1996;5.2;25.3
5;1996;58.3;30.2
6;1996;34.3;25.0
7;1996;62.5;15.9
8;1996;129.2;21.4
9;1996;43.8;17.6
10;1996;99.8;9.4
11;1996;88.7;11.8
12;1996;41.9;11.3
1;1997;7.2;39.0
2;1997;114.3;12.6
3;1997;45.0;10.3
4;1997;37.0;13.3
5;1997;69.9;15.7
6;1997;105.2;16.2
7;1997;89.8;30.1
8;1997;40.0;15.4
9;1997;22.5;15.2
10;1997;52.7;13.1
11;1997;39.9;16.7
12;1997;85.6;9.3
1;1998;66.6;12.2
2;1998;15.6;10.3
3;1998;96.9;6.3
4;1998;118.3;12.0
5;1998;54.9;14.9
6;1998;148.8;15.0
7;1998;74.0;15.7
8;1998;90.8;17.4
9;1998;133.6;10.9
10;1998;186.9;7.8
11;1998;65.4;9.1
12;1998;63.3;7.5
1;1999;64.2;9.9
2;1999;77.3;8.6
3;1999;66.4;7.6
4;1999;62.7;10.4
5;1999;56.6;12.4
6;1999;58.2;15.8
7;1999;69.5;16.1
8;1999;118.0;11.5
9;1999;76.7;10.9
10;1999;50.9;9.2
11;1999;54.1;9.4
12;1999;114.7;9.2
1;2000;86.7;7.1
2;2000;84.0;8.6
3;2000;100.7;7.6
4;2000;34.8;9.7
5;2000;34.5;13.4
6;2000;35.2;13.7
7;2000;117.6;13.7
8;2000;68.4;12.5
9;2000;63.8;12.9
10;2000;36.4;12.0
11;2000;30.4;7.3
12;2000;56.5;6.8
1;2001;52.4;6.1
2;2001;85.5;8.9
3;2001;70.0;7.6
4;2001;92.5;10.2
5;2001;44.7;14.1
6;2001;110.0;10.6
7;2001;42.0;13.3
8;2001;46.0;12.3
9;2001;140.2;10.3
10;2001;39.5;6.5
11;2001;79.7;7.0
12;2001;85.9;6.6
1;2002;54.1;10.6
2;2002;120.7;5.9
3;2002;42.4;9.3
4;2002;71.3;13.2
5;2002;60.4;10.4
6;2002;71.8;11.5
7;2002;205.5;14.4
8;2002;85.7;14.5
9;2002;42.9;13.2
10;2002;100.7;7.2
11;2002;102.9;5.7
12;2002;71.1;3.8
1;2003;102.2;5.2
2;2003;17.7;7.3
3;2003;29.5;9.9
4;2003;48.2;12.7
5;2003;48.8;11.9
6;2003;68.4;12.8
7;2003;51.4;12.1
8;2003;27.0;9.6
9;2003;74.9;10.7
10;2003;73.0;9.3
11;2003;34.2;7.4
12;2003;68.6;6.08
1;2004;115.9;7.1
2;2004;80.4;6.3
3;2004;51.5;7.5
4;2004;38.1;10.8
5;2004;74.1;13.3
6;2004;61.6;11.2
7;2004;126.1;12.5
8;2004;120.0;11.8
9;2004;58.4;10.3
10;2004;59.2;6.8
11;2004;106.7;7.9
12;2004;42.6;7.5
1;2005;72.6;9.4
2;2005;55.6;8.533333333333333
3;2005;42.3;7.666666666666667
4;2005;29.9;6.8
5;2005;71.5;11.7
6;2005;52.1;12.4
7;2005;94.2;13.9
8;2005;106.1;14.3
9;2005;66.2;9.8
10;2005;47.1;8.4
11;2005;62.9;8.1
12;2005;77.6;7.4
1;2006;23.0;7.3
2;2006;60.0;8.2
3;2006;74.2;7.3
4;2006;101.4;9.3
5;2006;103.1;9.3
6;2006;72.6;12.0
7;2006;80.6;14.9
8;2006;126.0;12.5
9;2006;10.5;8.3
10;2006;51.8;6.3
11;2006;81.2;8.4
12;2006;63.1;6.4
1;2007;145.9;8.1
2;2007;82.4;6.6
3;2007;67.1;8.9
4;2007;7.2;10.0
5;2007;134.2;11.1
6;2007;109.5;11.6
7;2007;127.1;12.5
8;2007;117.1;14.5
9;2007;125.3;12.5
10;2007;49.5;11.5
11;2007;84.1;6.9
12;2007;69.3;6.5
1;2008;128.5;5.4
2;2008;51.7;7.0
3;2008;85.6;9.9
4;2008;54.5;7.4
5;2008;40.1;11.6
6;2008;39.1;13.7
7;2008;80.8;13.2
8;2008;129.7;9.9
9;2008;42.0;9.2
10;2008;49.2;7.0
11;2008;43.8;6.5
12;2008;22.0;6.0
1;2009;40.4;3.7
2;2009;89.5;6.0
3;2009;69.5;7.0
4;2009;19.1;14.1
5;2009;44.1;12.0
6;2009;48.4;11.1
7;2009;80.2;10.5
8;2009;28.6;10.9
9;2009;50.7;7.3
10;2009;100.8;7.2
11;2009;119.8;5.4
12;2009;84.8;6.1
1;2010;49.5;7.68
2;2010;54.5;13.4
3;2010;62.2;6.6
4;2010;20.1;11.2
5;2010;66.0;14.2
6;2010;22.2;12.7
7;2010;44.6;11.2
8;2010;204.1;10.9
9;2010;88.2;8.4
10;2010;38.4;8.4
11;2010;101.5;5.9
12;2010;73.2;6.8
1;2011;81.5;4.3
2;2011;33.9;6.6
3;2011;15.7;8.0
4;2011;44.1;9.3
5;2011;24.5;11.6
6;2011;73.9;11.1
7;2011;24.7;11.3
8;2011;103.6;8.6
9;2011;37.3;6.7
10;2011;54.5;5.3
11;2011;3.5;6.1
12;2011;108.4;6.9
1;2012;108.8;5.3
2;2012;28.4;5.8
3;2012;17.1;5.2
4;2012;36.4;7.550000000000001
5;2012;52.5;9.9
6;2012;89.5;8.9
7;2012;84.2;10.0
8;2012;31.6;8.4
9;2012;41.9;9.6
10;2012;61.5;6.0
11;2012;31.0;4.7
12;2012;99.1;5.9
1;2013;66.9;4.5
2;2013;51.1;5.366666666666666
3;2013;41.0;6.233333333333333
4;2013;22.1;7.1
5;2013;118.0;8.8
6;2013;75.0;11.4
7;2013;24.5;10.333333333333334
8;2013;35.1;9.266666666666666
9;2013;61.5;8.2
10;2013;72.2;6.7
11;2013;56.7;6.5
12;2013;46.7;7.55
1;2014;42.2;8.6
2;2014;40.9;9.65
3;2014;25.3;10.7
4;2014;37.3;11.75
5;2014;114.4;12.8
6;2014;80.3;11.850000000000001
7;2014;138.2;10.9
8;2014;71.1;11.2
9;2014;49.4;10.0
10;2014;67.1;8.425
11;2014;35.3;6.85
12;2014;95.2;5.275
1;2015;86.1;3.7
2;2015;32.5;4.0
3;2015;75.8;4.3
4;2015;47.2;4.6
5;2015;32.0;7.6
6;2015;34.9;7.666666666666666
7;2015;90.8;7.733333333333333
8;2015;93.0;7.8
9;2015;72.5;7.7625
10;2015;58.2;7.725
11;2015;131.6;7.6875
12;2015;37.7;7.65
1;2016;78.0;7.6125
2;2016;89.7;7.575
3;2016;37.3;7.5375
4;2016;53.1;7.5
5;2016;52.6;11.6
6;2016;133.9;11.1
7;2016;36.7;10.3
8;2016;45.6;10.3
9;2016;7.1;10.3
10;2016;48.1;10.3
11;2016;76.1;10.3
12;2016;32.7;10.3
